customer_id,company_name,industry,company_size,country,plan_id,plan_name,monthly_price,max_users,plan_tier_order,signup_date,signup_year,signup_quarter,signup_month,signup_cohort,days_since_signup,month,revenue_year,revenue_month,revenue_yearmonth,base_revenue,discount,discount_pct,expansion_revenue,has_expansion,subscription_revenue,net_revenue,revenue_segment,rev_per_active_user,usage_based_price_sim,active_users,sessions,login_count,feature_usage,top_feature,seat_utilization_pct,low_usage_flag,tenure_months,tenure_band,renewal_status,is_at_risk,is_churned,churn_date,churn_reason,months_to_churn,size_plan_segment
C1005,Company_C1005,Retail,Small,India,P002,Pro,79,20,2,2022-02-21,2022,Q1,2,2022Q1,831,2024-02-01,2024,2,2024-02,79,14.33,18.14,0.0,0,64.67,64.67,Low,16.17,52,4,10,25,3.5,Automation,20.0,0,24,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1005,Company_C1005,Retail,Small,India,P002,Pro,79,20,2,2022-02-21,2022,Q1,2,2022Q1,831,2024-03-01,2024,3,2024-03,79,10.64,13.47,0.0,0,68.36,68.36,Low,17.09,52,4,6,15,3.1,AI Insights,20.0,0,25,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1005,Company_C1005,Retail,Small,India,P002,Pro,79,20,2,2022-02-21,2022,Q1,2,2022Q1,831,2024-04-01,2024,4,2024-04,79,10.68,13.52,0.0,0,68.32,68.32,Low,11.39,68,6,8,13,2.2,Collaboration,30.0,0,26,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1005,Company_C1005,Retail,Small,India,P002,Pro,79,20,2,2022-02-21,2022,Q1,2,2022Q1,831,2024-05-01,2024,5,2024-05,79,10.67,13.51,0.0,0,68.33,68.33,Low,13.67,60,5,11,22,3.0,Reports,25.0,0,27,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1005,Company_C1005,Retail,Small,India,P002,Pro,79,20,2,2022-02-21,2022,Q1,2,2022Q1,831,2024-06-01,2024,6,2024-06,79,8.73,11.05,0.0,0,70.27,70.27,Low,10.04,76,7,21,37,1.8,Integrations,35.0,0,28,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1006,Company_C1006,Healthcare,Small,USA,P002,Pro,79,20,2,2023-02-19,2023,Q1,2,2023Q1,468,2023-02-01,2023,2,2023-02,79,10.76,13.62,0.0,0,68.24,68.24,Low,11.37,68,6,16,24,2.6,Reports,30.0,0,0,0-3 months,Active,0,1,2023-08-13,Poor Support,5.8,Small + Pro
C1006,Company_C1006,Healthcare,Small,USA,P002,Pro,79,20,2,2023-02-19,2023,Q1,2,2023Q1,468,2023-03-01,2023,3,2023-03,79,6.55,8.29,0.0,0,72.45,72.45,Low,10.35,76,7,17,28,1.8,Dashboard,35.0,0,1,0-3 months,Active,0,1,2023-08-13,Poor Support,5.8,Small + Pro
C1006,Company_C1006,Healthcare,Small,USA,P002,Pro,79,20,2,2023-02-19,2023,Q1,2,2023Q1,468,2023-04-01,2023,4,2023-04,79,6.23,7.89,0.0,0,72.77,72.77,Low,18.19,52,4,16,32,2.1,AI Insights,20.0,0,2,0-3 months,Active,0,1,2023-08-13,Poor Support,5.8,Small + Pro
C1006,Company_C1006,Healthcare,Small,USA,P002,Pro,79,20,2,2023-02-19,2023,Q1,2,2023Q1,468,2023-05-01,2023,5,2023-05,79,5.28,6.68,0.0,0,73.72,73.72,Low,24.57,44,3,10,18,1.5,AI Insights,15.0,0,3,0-3 months,At Risk,1,1,2023-08-13,Poor Support,5.8,Small + Pro
C1006,Company_C1006,Healthcare,Small,USA,P002,Pro,79,20,2,2023-02-19,2023,Q1,2,2023Q1,468,2023-06-01,2023,6,2023-06,79,6.01,7.61,0.0,0,72.99,72.99,Low,36.49,36,2,4,11,1.8,Collaboration,10.0,1,4,4-6 months,At Risk,1,1,2023-08-13,Poor Support,5.8,Small + Pro
C1006,Company_C1006,Healthcare,Small,USA,P002,Pro,79,20,2,2023-02-19,2023,Q1,2,2023Q1,468,2023-07-01,2023,7,2023-07,79,6.69,8.47,0.0,0,72.31,72.31,Low,36.16,36,2,1,2,1.6,Integrations,10.0,1,5,4-6 months,Churned,0,1,2023-08-13,Poor Support,5.8,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2022-09-01,2022,9,2022-09,79,4.52,5.72,0.0,0,74.48,74.48,Low,18.62,52,4,5,8,4.0,Reports,20.0,0,0,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2022-10-01,2022,10,2022-10,79,3.64,4.61,0.0,0,75.36,75.36,Low,12.56,68,6,19,45,3.1,Data Export,30.0,0,1,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2022-11-01,2022,11,2022-11,79,3.62,4.58,0.0,0,75.38,75.38,Low,18.84,52,4,16,24,1.6,Reports,20.0,0,2,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2022-12-01,2022,12,2022-12,79,5.15,6.52,0.0,0,73.85,73.85,Low,10.55,76,7,28,52,3.4,API Access,35.0,0,3,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-01-01,2023,1,2023-01,79,8.5,10.76,0.0,0,70.5,70.5,Low,17.62,52,4,16,42,2.9,Dashboard,20.0,0,4,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-02-01,2023,2,2023-02,79,6.48,8.2,0.0,0,72.52,72.52,Low,12.09,68,6,26,68,3.7,Dashboard,30.0,0,5,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-03-01,2023,3,2023-03,79,3.87,4.9,0.0,0,75.13,75.13,Low,10.73,76,7,17,43,3.9,Data Export,35.0,0,6,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-04-01,2023,4,2023-04,79,3.22,4.08,0.0,0,75.78,75.78,Low,12.63,68,6,12,28,2.3,Data Export,30.0,0,7,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-05-01,2023,5,2023-05,79,3.55,4.49,0.0,0,75.45,75.45,Low,15.09,60,5,15,42,3.8,Automation,25.0,0,8,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-06-01,2023,6,2023-06,79,3.44,4.35,0.0,0,75.56,75.56,Low,18.89,52,4,18,36,2.4,Dashboard,20.0,0,9,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-07-01,2023,7,2023-07,79,4.88,6.18,0.0,0,74.12,74.12,Low,18.53,52,4,11,19,2.9,Collaboration,20.0,0,10,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-08-01,2023,8,2023-08,79,3.35,4.24,0.0,0,75.65,75.65,Low,15.13,60,5,19,41,3.5,Integrations,25.0,0,11,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-09-01,2023,9,2023-09,79,5.03,6.37,0.0,0,73.97,73.97,Low,18.49,52,4,8,13,2.6,API Access,20.0,0,12,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-10-01,2023,10,2023-10,79,5.08,6.43,0.0,0,73.92,73.92,Low,12.32,68,6,18,48,2.7,Collaboration,30.0,0,13,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-11-01,2023,11,2023-11,79,4.53,5.73,0.0,0,74.47,74.47,Low,18.62,52,4,7,16,3.4,Automation,20.0,0,14,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2023-12-01,2023,12,2023-12,79,5.44,6.89,0.0,0,73.56,73.56,Low,14.71,60,5,14,37,2.9,API Access,25.0,0,15,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2024-01-01,2024,1,2024-01,79,7.04,8.91,0.0,0,71.96,71.96,Low,10.28,76,7,9,25,2.9,Dashboard,35.0,0,16,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2024-02-01,2024,2,2024-02,79,7.27,9.2,0.0,0,71.73,71.73,Low,10.25,76,7,12,23,1.6,AI Insights,35.0,0,17,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2024-03-01,2024,3,2024-03,79,4.72,5.97,0.0,0,74.28,74.28,Low,12.38,68,6,24,52,3.9,Dashboard,30.0,0,18,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2024-04-01,2024,4,2024-04,79,4.82,6.1,0.0,0,74.18,74.18,Low,18.55,52,4,8,22,2.1,AI Insights,20.0,0,19,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2024-05-01,2024,5,2024-05,79,3.38,4.28,0.0,0,75.62,75.62,Low,18.9,52,4,10,17,3.9,Dashboard,20.0,0,20,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1007,Company_C1007,FinTech,Small,Germany,P002,Pro,79,20,2,2022-09-24,2022,Q3,9,2022Q3,616,2024-06-01,2024,6,2024-06,79,4.67,5.91,0.0,0,74.33,74.33,Low,12.39,68,6,24,49,3.2,API Access,30.0,0,21,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-05-01,2023,5,2023-05,149,12.55,8.42,0.0,0,136.45,136.45,Mid,6.82,180,20,85,178,4.1,API Access,40.0,0,0,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-06-01,2023,6,2023-06,149,11.57,7.77,0.0,0,137.43,137.43,Mid,6.54,188,21,115,183,4.6,Dashboard,42.0,0,1,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-07-01,2023,7,2023-07,149,11.37,7.63,0.0,0,137.63,137.63,Mid,5.98,204,23,163,472,4.9,Data Export,46.0,0,2,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-08-01,2023,8,2023-08,149,12.02,8.07,0.0,0,136.98,136.98,Mid,4.72,252,29,66,104,2.8,API Access,58.0,0,3,0-3 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-09-01,2023,9,2023-09,149,9.27,6.22,0.0,0,139.73,139.73,Mid,7.35,172,19,49,78,4.1,Dashboard,38.0,0,4,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-10-01,2023,10,2023-10,149,9.33,6.26,0.0,0,139.67,139.67,Mid,8.22,156,17,34,98,5.3,Integrations,34.0,0,5,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-11-01,2023,11,2023-11,149,11.34,7.61,0.0,0,137.66,137.66,Mid,7.65,164,18,108,207,3.2,AI Insights,36.0,0,6,4-6 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2023-12-01,2023,12,2023-12,149,12.06,8.09,0.0,0,136.94,136.94,Mid,8.56,148,16,75,137,2.9,Integrations,32.0,0,7,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2024-01-01,2024,1,2024-01,149,17.43,11.7,0.0,0,131.57,131.57,Mid,6.92,172,19,40,61,3.5,Dashboard,38.0,0,8,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2024-02-01,2024,2,2024-02,149,17.59,11.81,11.32,1,142.73,154.05,Mid,6.8,188,21,129,207,2.5,Collaboration,42.0,0,9,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2024-03-01,2024,3,2024-03,149,9.24,6.2,0.0,0,139.76,139.76,Mid,9.32,140,15,35,100,3.8,AI Insights,30.0,0,10,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2024-04-01,2024,4,2024-04,149,10.13,6.8,0.0,0,138.87,138.87,Mid,5.34,228,26,147,438,4.9,API Access,52.0,0,11,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2024-05-01,2024,5,2024-05,149,11.71,7.86,0.0,0,137.29,137.29,Mid,5.28,228,26,79,221,4.6,Reports,52.0,0,12,7-12 months,Active,0,0,,Not Churned,,Medium + Business
C1008,Company_C1008,Healthcare,Medium,UK,P003,Business,149,50,3,2023-05-16,2023,Q2,5,2023Q2,382,2024-06-01,2024,6,2024-06,149,14.44,9.69,0.0,0,134.56,134.56,Mid,7.08,172,19,43,64,2.5,Dashboard,38.0,0,13,13-24 months,Active,0,0,,Not Churned,,Medium + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-04-01,2023,4,2023-04,149,35.71,23.97,0.0,0,113.29,113.29,Mid,3.24,300,35,313,666,6.9,Dashboard,70.0,0,0,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-05-01,2023,5,2023-05,149,36.93,24.79,0.0,0,112.07,112.07,Mid,3.74,260,30,246,659,7.3,Dashboard,60.0,0,1,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-06-01,2023,6,2023-06,149,37.1,24.9,0.0,0,111.9,111.9,Mid,3.86,252,29,184,364,6.9,Collaboration,58.0,0,2,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-07-01,2023,7,2023-07,149,36.32,24.38,0.0,0,112.68,112.68,Mid,5.12,196,22,174,497,7.6,Reports,44.0,0,3,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-08-01,2023,8,2023-08,149,35.81,24.03,0.0,0,113.19,113.19,Mid,5.39,188,21,85,174,5.9,Integrations,42.0,0,4,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-09-01,2023,9,2023-09,149,34.81,23.36,24.97,1,139.16,164.13,Mid,5.35,228,26,110,227,7.7,Dashboard,52.0,0,5,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-10-01,2023,10,2023-10,149,39.36,26.42,0.0,0,109.64,109.64,Mid,3.32,284,33,221,384,6.7,Dashboard,66.0,0,6,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-11-01,2023,11,2023-11,149,35.55,23.86,0.0,0,113.45,113.45,Mid,4.54,220,25,112,295,7.2,Reports,50.0,0,7,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2023-12-01,2023,12,2023-12,149,35.61,23.9,0.0,0,113.39,113.39,Mid,4.54,220,25,199,438,3.4,Dashboard,50.0,0,8,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2024-01-01,2024,1,2024-01,149,44.7,30.0,0.0,0,104.3,104.3,Mid,4.74,196,22,125,198,5.6,Dashboard,44.0,0,9,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2024-02-01,2024,2,2024-02,149,44.7,30.0,0.0,0,104.3,104.3,Mid,3.86,236,27,116,287,5.8,Automation,54.0,0,10,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2024-03-01,2024,3,2024-03,149,38.34,25.73,0.0,0,110.66,110.66,Mid,4.61,212,24,172,273,3.7,Reports,48.0,0,11,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2024-04-01,2024,4,2024-04,149,35.06,23.53,100.09,1,214.03,314.12,High,5.49,332,39,242,644,7.5,Reports,78.0,0,12,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2024-05-01,2024,5,2024-05,149,35.6,23.89,0.0,0,113.4,113.4,Mid,5.4,188,21,96,265,6.6,Automation,42.0,0,13,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1009,Company_C1009,EdTech,Large,Germany,P003,Business,149,50,3,2023-04-11,2023,Q2,4,2023Q2,417,2024-06-01,2024,6,2024-06,149,39.89,26.77,0.0,0,109.11,109.11,Mid,4.04,236,27,96,168,4.4,AI Insights,54.0,0,14,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2022-11-01,2022,11,2022-11,29,2.56,8.83,0.0,0,26.44,26.44,Low,26.44,28,1,2,3,2.7,Integrations,20.0,1,0,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2022-12-01,2022,12,2022-12,29,2.06,7.1,0.0,0,26.94,26.94,Low,26.94,28,1,4,8,2.6,Dashboard,20.0,1,1,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-01-01,2023,1,2023-01,29,4.23,14.59,0.0,0,24.77,24.77,Low,24.77,28,1,4,10,1.9,Data Export,20.0,1,2,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-02-01,2023,2,2023-02,29,4.18,14.41,0.0,0,24.82,24.82,Low,24.82,28,1,3,8,2.1,Integrations,20.0,1,3,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-03-01,2023,3,2023-03,29,2.27,7.83,0.0,0,26.73,26.73,Low,26.73,28,1,2,5,2.5,Dashboard,20.0,1,4,4-6 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-04-01,2023,4,2023-04,29,1.99,6.86,0.0,0,27.01,27.01,Low,27.01,28,1,2,4,2.7,Dashboard,20.0,1,5,4-6 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-05-01,2023,5,2023-05,29,2.09,7.21,0.0,0,26.91,26.91,Low,26.91,28,1,3,8,2.8,Data Export,20.0,1,6,4-6 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-06-01,2023,6,2023-06,29,2.34,8.07,0.0,0,26.66,26.66,Low,26.66,28,1,3,5,1.7,Reports,20.0,1,7,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-07-01,2023,7,2023-07,29,2.46,8.48,0.0,0,26.54,26.54,Low,26.54,28,1,2,3,3.5,Automation,20.0,1,8,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-08-01,2023,8,2023-08,29,2.42,8.34,0.0,0,26.58,26.58,Low,26.58,28,1,3,5,2.1,API Access,20.0,1,9,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-09-01,2023,9,2023-09,29,1.75,6.03,0.0,0,27.25,27.25,Low,27.25,28,1,4,9,2.7,Data Export,20.0,1,10,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-10-01,2023,10,2023-10,29,2.9,10.0,0.0,0,26.1,26.1,Low,26.1,28,1,2,5,3.4,API Access,20.0,1,11,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-11-01,2023,11,2023-11,29,2.86,9.86,0.0,0,26.14,26.14,Low,26.14,28,1,2,4,2.7,AI Insights,20.0,1,12,7-12 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2023-12-01,2023,12,2023-12,29,2.71,9.34,0.0,0,26.29,26.29,Low,26.29,28,1,1,2,3.0,Collaboration,20.0,1,13,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2024-01-01,2024,1,2024-01,29,3.84,13.24,0.0,0,25.16,25.16,Low,25.16,28,1,4,7,3.6,API Access,20.0,1,14,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2024-02-01,2024,2,2024-02,29,3.88,13.38,0.0,0,25.12,25.12,Low,25.12,28,1,3,5,3.3,Dashboard,20.0,1,15,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2024-03-01,2024,3,2024-03,29,2.07,7.14,0.0,0,26.93,26.93,Low,26.93,28,1,1,2,2.8,Dashboard,20.0,1,16,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2024-04-01,2024,4,2024-04,29,2.53,8.72,0.0,0,26.47,26.47,Low,26.47,28,1,2,4,3.7,API Access,20.0,1,17,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2024-05-01,2024,5,2024-05,29,2.3,7.93,0.0,0,26.7,26.7,Low,26.7,28,1,2,4,1.7,Reports,20.0,1,18,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1010,Company_C1010,Healthcare,Small,Australia,P001,Basic,29,5,1,2022-11-14,2022,Q4,11,2022Q4,565,2024-06-01,2024,6,2024-06,29,2.13,7.34,0.0,0,26.87,26.87,Low,26.87,28,1,3,5,2.2,Integrations,20.0,1,19,13-24 months,Active,0,0,,Not Churned,,Small + Basic
C1011,Company_C1011,SaaS/Tech,Large,USA,P003,Business,149,50,3,2023-10-16,2023,Q4,10,2023Q4,229,2023-10-01,2023,10,2023-10,149,19.53,13.11,0.0,0,129.47,129.47,Mid,4.18,268,31,126,259,7.7,Collaboration,62.0,0,0,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1011,Company_C1011,SaaS/Tech,Large,USA,P003,Business,149,50,3,2023-10-16,2023,Q4,10,2023Q4,229,2023-11-01,2023,11,2023-11,149,19.53,13.11,0.0,0,129.47,129.47,Mid,3.32,332,39,95,225,7.1,Dashboard,78.0,0,1,0-3 months,Active,0,0,,Not Churned,,Large + Business
