customer_id,plan_id,month,base_revenue,discount,expansion_revenue,subscription_revenue,tenure_months,renewal_status
C1024,P002,2024-06-01,79,11.05,0.0,67.95,4,Active
C1025,P003,2024-03-01,149,21.74,0.0,127.26,0,At Risk
C1025,P003,2024-04-01,149,21.12,0.0,127.88,1,At Risk
C1025,P003,2024-05-01,149,20.19,0.0,128.81,2,Churned
C1026,P001,2023-04-01,29,2.48,0.0,26.52,0,Active
C1026,P001,2023-05-01,29,2.43,0.0,26.57,1,Active
C1026,P001,2023-06-01,29,1.81,0.0,27.19,2,Active
C1026,P001,2023-07-01,29,2.09,0.0,26.91,3,Active
C1026,P001,2023-08-01,29,1.69,0.0,27.31,4,Active
C1026,P001,2023-09-01,29,2.25,0.0,26.75,5,Active
C1026,P001,2023-10-01,29,1.6,0.0,27.4,6,Active
C1026,P001,2023-11-01,29,2.58,0.0,26.42,7,Active
C1026,P001,2023-12-01,29,2.08,0.0,26.92,8,Active
C1026,P001,2024-01-01,29,3.72,0.0,25.28,9,Active
C1026,P001,2024-02-01,29,3.55,0.0,25.45,10,Active
C1026,P001,2024-03-01,29,2.54,0.0,26.46,11,Active
C1026,P001,2024-04-01,29,2.23,0.0,26.77,12,Active
C1026,P001,2024-05-01,29,2.07,0.0,26.93,13,Active
C1026,P001,2024-06-01,29,1.94,14.26,41.32,14,Active
C1027,P001,2021-09-01,29,2.18,0.0,26.82,0,Active
C1027,P001,2021-10-01,29,1.8,0.0,27.2,1,Active
C1027,P001,2021-11-01,29,1.81,0.0,27.19,2,Active
C1027,P001,2021-12-01,29,2.05,0.0,26.95,3,Active
C1027,P001,2022-01-01,29,4.1,0.0,24.9,4,Active
C1027,P001,2022-02-01,29,4.33,0.0,24.67,5,Active
C1027,P001,2022-03-01,29,2.53,0.0,26.47,6,Active
C1027,P001,2022-04-01,29,1.91,0.0,27.09,7,Active
C1027,P001,2022-05-01,29,1.81,0.0,27.19,8,Active
C1027,P001,2022-06-01,29,2.65,0.0,26.35,9,Active
C1027,P001,2022-07-01,29,1.98,0.0,27.02,10,Active
C1027,P001,2022-08-01,29,2.37,0.0,26.63,11,Active
C1027,P001,2022-09-01,29,2.16,0.0,26.84,12,Active
C1027,P001,2022-10-01,29,2.27,0.0,26.73,13,Active
C1027,P001,2022-11-01,29,2.45,0.0,26.55,14,Active
C1027,P001,2022-12-01,29,2.52,0.0,26.48,15,Active
C1027,P001,2023-01-01,29,3.84,0.0,25.16,16,Active
C1027,P001,2023-02-01,29,3.45,0.0,25.55,17,Active
C1027,P001,2023-03-01,29,2.49,0.0,26.51,18,Active
C1027,P001,2023-04-01,29,2.19,0.0,26.81,19,Active
C1027,P001,2023-05-01,29,2.33,0.0,26.67,20,Active
C1027,P001,2023-06-01,29,2.66,0.0,26.34,21,Active
C1027,P001,2023-07-01,29,2.55,0.0,26.45,22,Active
C1027,P001,2023-08-01,29,2.54,0.0,26.46,23,Active
C1027,P001,2023-09-01,29,1.79,0.0,27.21,24,Active
C1027,P001,2023-10-01,29,2.18,0.0,26.82,25,Active
C1027,P001,2023-11-01,29,2.22,0.0,26.78,26,Active
C1027,P001,2023-12-01,29,2.65,0.0,26.35,27,Active
C1027,P001,2024-01-01,29,3.98,0.0,25.02,28,Active
C1027,P001,2024-02-01,29,4.31,0.0,24.69,29,Active
C1027,P001,2024-03-01,29,1.8,0.0,27.2,30,Active
C1027,P001,2024-04-01,29,2.6,0.0,26.4,31,Active
C1027,P001,2024-05-01,29,1.98,0.0,27.02,32,Active
C1027,P001,2024-06-01,29,2.75,0.0,26.25,33,Active
C1028,P004,2024-03-01,299,64.11,0.0,234.89,0,Active
C1028,P004,2024-04-01,299,56.52,0.0,242.48,1,Active
C1028,P004,2024-05-01,299,62.31,0.0,236.69,2,Active
C1028,P004,2024-06-01,299,60.86,0.0,238.14,3,Active
C1029,P002,2022-09-01,79,8.52,0.0,70.48,0,Active
C1029,P002,2022-10-01,79,8.51,0.0,70.49,1,Active
C1029,P002,2022-11-01,79,11.01,48.5,116.49,2,Active
C1029,P002,2022-12-01,79,10.22,0.0,68.78,3,Active
C1029,P002,2023-01-01,79,11.98,0.0,67.02,4,Active
C1029,P002,2023-02-01,79,12.68,0.0,66.32,5,Active
C1029,P002,2023-03-01,79,10.57,28.65,97.08,6,Active
C1029,P002,2023-04-01,79,10.86,47.15,115.29,7,Active
C1029,P002,2023-05-01,79,9.79,0.0,69.21,8,Active
C1029,P002,2023-06-01,79,9.88,0.0,69.12,9,Active
C1029,P002,2023-07-01,79,8.85,0.0,70.15,10,Active
C1029,P002,2023-08-01,79,9.64,38.31,107.67,11,Active
C1029,P002,2023-09-01,79,9.56,0.0,69.44,12,Active
C1029,P002,2023-10-01,79,9.55,0.0,69.45,13,Active
C1029,P002,2023-11-01,79,8.4,0.0,70.6,14,Active
C1029,P002,2023-12-01,79,9.17,0.0,69.83,15,Active
C1029,P002,2024-01-01,79,14.64,0.0,64.36,16,Active
C1029,P002,2024-02-01,79,12.9,0.0,66.1,17,Active
C1029,P002,2024-03-01,79,10.9,0.0,68.1,18,Active
C1029,P002,2024-04-01,79,9.4,0.0,69.6,19,Active
C1029,P002,2024-05-01,79,10.28,0.0,68.72,20,Active
C1029,P002,2024-06-01,79,8.26,0.0,70.74,21,Active
C1030,P004,2022-05-01,299,47.72,0.0,251.28,0,Active
C1030,P004,2022-06-01,299,55.84,0.0,243.16,1,Active
C1030,P004,2022-07-01,299,45.33,0.0,253.67,2,Active
C1030,P004,2022-08-01,299,49.41,0.0,249.59,3,Active
C1030,P004,2022-09-01,299,46.21,0.0,252.79,4,Active
C1030,P004,2022-10-01,299,53.51,71.69,317.18,5,Active
C1030,P004,2022-11-01,299,54.07,0.0,244.93,6,Active
C1030,P004,2022-12-01,299,50.93,0.0,248.07,7,Active
C1030,P004,2023-01-01,299,63.35,0.0,235.65,8,Active
C1030,P004,2023-02-01,299,63.63,29.6,264.97,9,Active
C1030,P004,2023-03-01,299,56.47,0.0,242.53,10,Active
C1030,P004,2023-04-01,299,51.23,0.0,247.77,11,Active
C1030,P004,2023-05-01,299,47.37,0.0,251.63,12,Active
C1030,P004,2023-06-01,299,47.4,0.0,251.6,13,Active
C1030,P004,2023-07-01,299,54.84,0.0,244.16,14,Active
C1030,P004,2023-08-01,299,54.76,0.0,244.24,15,Active
C1030,P004,2023-09-01,299,53.72,0.0,245.28,16,Active
C1030,P004,2023-10-01,299,54.62,88.6,332.98,17,Active
C1030,P004,2023-11-01,299,45.13,0.0,253.87,18,Active
C1030,P004,2023-12-01,299,45.3,37.8,291.5,19,Active
C1030,P004,2024-01-01,299,62.81,102.16,338.35,20,Active
C1030,P004,2024-02-01,299,70.7,0.0,228.3,21,Active
C1030,P004,2024-03-01,299,50.25,0.0,248.75,22,Active
C1030,P004,2024-04-01,299,48.63,0.0,250.37,23,Active
C1030,P004,2024-05-01,299,46.26,92.03,344.77,24,Active
C1030,P004,2024-06-01,299,45.61,0.0,253.39,25,Active
C1031,P002,2024-02-01,79,9.62,0.0,69.38,0,Active
C1031,P002,2024-03-01,79,6.66,0.0,72.34,1,Active
C1031,P002,2024-04-01,79,6.45,0.0,72.55,2,Active
C1031,P002,2024-05-01,79,7.45,0.0,71.55,3,Active
C1031,P002,2024-06-01,79,8.46,0.0,70.54,4,Active
C1032,P001,2024-05-01,29,4.72,0.0,24.28,0,Active
C1032,P001,2024-06-01,29,3.81,0.0,25.19,1,Active
C1033,P002,2021-07-01,79,10.76,0.0,68.24,0,Active
C1033,P002,2021-08-01,79,10.96,0.0,68.04,1,Active
C1033,P002,2021-09-01,79,12.63,0.0,66.37,2,Active
C1033,P002,2021-10-01,79,12.79,0.0,66.21,3,Active
C1033,P002,2021-11-01,79,12.95,0.0,66.05,4,Active
C1033,P002,2021-12-01,79,11.2,0.0,67.8,5,Active
C1033,P002,2022-01-01,79,16.22,0.0,62.78,6,Active
C1033,P002,2022-02-01,79,15.16,0.0,63.84,7,Active
C1033,P002,2022-03-01,79,13.07,0.0,65.93,8,Active
C1033,P002,2022-04-01,79,13.32,0.0,65.68,9,Active
C1033,P002,2022-05-01,79,13.01,0.0,65.99,10,Active
C1033,P002,2022-06-01,79,12.32,0.0,66.68,11,Active
C1033,P002,2022-07-01,79,13.3,0.0,65.7,12,Active
C1033,P002,2022-08-01,79,10.31,0.0,68.69,13,Active
C1033,P002,2022-09-01,79,13.03,0.0,65.97,14,Active
C1033,P002,2022-10-01,79,10.72,0.0,68.28,15,Active
C1033,P002,2022-11-01,79,10.4,0.0,68.6,16,Active
C1033,P002,2022-12-01,79,12.08,0.0,66.92,17,Active
C1033,P002,2023-01-01,79,15.47,0.0,63.53,18,Active
C1033,P002,2023-02-01,79,15.95,0.0,63.05,19,Active
C1033,P002,2023-03-01,79,10.54,0.0,68.46,20,Active
C1033,P002,2023-04-01,79,10.93,0.0,68.07,21,Active
C1033,P002,2023-05-01,79,12.61,0.0,66.39,22,Active
C1033,P002,2023-06-01,79,12.56,0.0,66.44,23,Active
C1033,P002,2023-07-01,79,10.94,0.0,68.06,24,Active
C1033,P002,2023-08-01,79,13.13,0.0,65.87,25,Active
C1033,P002,2023-09-01,79,12.96,0.0,66.04,26,Active
C1033,P002,2023-10-01,79,10.72,0.0,68.28,27,Active
C1033,P002,2023-11-01,79,10.85,0.0,68.15,28,Active
C1033,P002,2023-12-01,79,12.22,0.0,66.78,29,Active
C1033,P002,2024-01-01,79,15.02,0.0,63.98,30,Active
C1033,P002,2024-02-01,79,14.58,0.0,64.42,31,Active
C1033,P002,2024-03-01,79,12.39,0.0,66.61,32,Active
C1033,P002,2024-04-01,79,12.06,0.0,66.94,33,Active
C1033,P002,2024-05-01,79,10.44,0.0,68.56,34,Active
C1033,P002,2024-06-01,79,12.64,0.0,66.36,35,Active
C1034,P001,2024-02-01,29,6.37,0.0,22.63,0,Active
C1034,P001,2024-03-01,29,4.41,0.0,24.59,1,Active
C1034,P001,2024-04-01,29,4.52,0.0,24.48,2,Active
C1034,P001,2024-05-01,29,3.85,0.0,25.15,3,Active
C1034,P001,2024-06-01,29,4.55,0.0,24.45,4,Active
C1035,P002,2024-06-01,79,6.32,0.0,72.68,0,Active
C1036,P002,2021-10-01,79,6.57,0.0,72.43,0,Active
C1036,P002,2021-11-01,79,5.87,0.0,73.13,1,Active
C1036,P002,2021-12-01,79,5.48,0.0,73.52,2,Active
C1036,P002,2022-01-01,79,8.91,0.0,70.09,3,Active
C1036,P002,2022-02-01,79,10.23,0.0,68.77,4,Active
C1036,P002,2022-03-01,79,6.82,0.0,72.18,5,Active
C1036,P002,2022-04-01,79,5.22,0.0,73.78,6,Active
C1036,P002,2022-05-01,79,7.29,0.0,71.71,7,Active
C1036,P002,2022-06-01,79,5.27,0.0,73.73,8,Active
C1036,P002,2022-07-01,79,7.22,0.0,71.78,9,Active
C1036,P002,2022-08-01,79,6.77,0.0,72.23,10,Active
C1036,P002,2022-09-01,79,5.88,0.0,73.12,11,Active
C1036,P002,2022-10-01,79,5.79,0.0,73.21,12,Active
C1036,P002,2022-11-01,79,6.15,0.0,72.85,13,Active
C1036,P002,2022-12-01,79,6.28,0.0,72.72,14,Active
C1036,P002,2023-01-01,79,10.73,0.0,68.27,15,Active
C1036,P002,2023-02-01,79,9.58,0.0,69.42,16,Active
C1036,P002,2023-03-01,79,7.56,0.0,71.44,17,Active
C1036,P002,2023-04-01,79,7.06,0.0,71.94,18,Active
C1036,P002,2023-05-01,79,7.04,0.0,71.96,19,Active
C1036,P002,2023-06-01,79,7.42,0.0,71.58,20,Active
C1036,P002,2023-07-01,79,7.31,0.0,71.69,21,Active
C1036,P002,2023-08-01,79,7.17,0.0,71.83,22,Active
C1036,P002,2023-09-01,79,4.86,0.0,74.14,23,Active
C1036,P002,2023-10-01,79,7.56,0.0,71.44,24,Active
C1036,P002,2023-11-01,79,6.81,0.0,72.19,25,Active
C1036,P002,2023-12-01,79,5.98,0.0,73.02,26,Active
C1036,P002,2024-01-01,79,10.55,0.0,68.45,27,Active
C1036,P002,2024-02-01,79,9.11,0.0,69.89,28,Active
C1036,P002,2024-03-01,79,5.03,0.0,73.97,29,Active
C1036,P002,2024-04-01,79,4.77,0.0,74.23,30,Active
C1036,P002,2024-05-01,79,7.79,0.0,71.21,31,Active
C1036,P002,2024-06-01,79,6.9,0.0,72.1,32,Active
C1037,P001,2021-07-01,29,1.9,0.0,27.1,0,Active
C1037,P001,2021-08-01,29,1.92,0.0,27.08,1,Active
C1037,P001,2021-09-01,29,2.4,0.0,26.6,2,Active
C1037,P001,2021-10-01,29,2.4,0.0,26.6,3,Active
C1037,P001,2021-11-01,29,2.75,0.0,26.25,4,Active
C1037,P001,2021-12-01,29,1.91,0.0,27.09,5,Active
C1037,P001,2022-01-01,29,4.04,0.0,24.96,6,Active
C1037,P001,2022-02-01,29,4.28,0.0,24.72,7,Active
C1037,P001,2022-03-01,29,1.79,0.0,27.21,8,Active
C1037,P001,2022-04-01,29,2.62,0.0,26.38,9,Active
C1037,P001,2022-05-01,29,2.01,0.0,26.99,10,Active
C1037,P001,2022-06-01,29,2.05,0.0,26.95,11,Active
C1037,P001,2022-07-01,29,2.01,0.0,26.99,12,Active
C1037,P001,2022-08-01,29,2.52,0.0,26.48,13,Active
C1037,P001,2022-09-01,29,2.34,0.0,26.66,14,Active
C1037,P001,2022-10-01,29,2.66,0.0,26.34,15,Active
C1037,P001,2022-11-01,29,2.19,0.0,26.81,16,Active
C1037,P001,2022-12-01,29,2.8,0.0,26.2,17,Active
C1037,P001,2023-01-01,29,4.21,0.0,24.79,18,Active
C1037,P001,2023-02-01,29,3.24,0.0,25.76,19,Active
C1037,P001,2023-03-01,29,2.49,0.0,26.51,20,Active
C1037,P001,2023-04-01,29,1.86,0.0,27.14,21,Active
C1037,P001,2023-05-01,29,2.86,0.0,26.14,22,Active
C1037,P001,2023-06-01,29,2.47,0.0,26.53,23,Active
C1037,P001,2023-07-01,29,2.06,0.0,26.94,24,Active
C1037,P001,2023-08-01,29,2.6,0.0,26.4,25,Active
C1037,P001,2023-09-01,29,2.41,0.0,26.59,26,Active
C1037,P001,2023-10-01,29,2.4,0.0,26.6,27,Active
C1037,P001,2023-11-01,29,2.18,0.0,26.82,28,Active
C1037,P001,2023-12-01,29,2.18,0.0,26.82,29,Active
C1037,P001,2024-01-01,29,3.87,0.0,25.13,30,Active
C1037,P001,2024-02-01,29,4.23,0.0,24.77,31,Active
C1037,P001,2024-03-01,29,1.83,0.0,27.17,32,Active
C1037,P001,2024-04-01,29,2.03,0.0,26.97,33,Active
C1037,P001,2024-05-01,29,2.87,0.0,26.13,34,Active
C1037,P001,2024-06-01,29,2.0,0.0,27.0,35,Active
C1038,P004,2021-11-01,299,73.62,0.0,225.38,0,Active
C1038,P004,2021-12-01,299,72.9,0.0,226.1,1,Active
C1038,P004,2022-01-01,299,89.7,108.2,317.5,2,Active
C1038,P004,2022-02-01,299,88.98,0.0,210.02,3,Active
C1038,P004,2022-03-01,299,74.92,0.0,224.08,4,Active
C1038,P004,2022-04-01,299,70.57,80.2,308.63,5,Active
C1038,P004,2022-05-01,299,78.54,0.0,220.46,6,Active
C1038,P004,2022-06-01,299,73.73,0.0,225.27,7,Active
C1038,P004,2022-07-01,299,70.13,0.0,228.87,8,Active
C1038,P004,2022-08-01,299,74.5,0.0,224.5,9,Active
C1038,P004,2022-09-01,299,76.51,0.0,222.49,10,Active
C1038,P004,2022-10-01,299,71.68,79.23,306.55,11,Active
C1038,P004,2022-11-01,299,70.38,0.0,228.62,12,Active
C1038,P004,2022-12-01,299,79.42,36.63,256.21,13,Active
C1038,P004,2023-01-01,299,89.7,0.0,209.3,14,Active
C1038,P004,2023-02-01,299,88.57,0.0,210.43,15,Active
C1038,P004,2023-03-01,299,76.4,0.0,222.6,16,Active
C1038,P004,2023-04-01,299,77.48,0.0,221.52,17,Active
C1038,P004,2023-05-01,299,80.1,0.0,218.9,18,Active
C1038,P004,2023-06-01,299,76.02,0.0,222.98,19,Active
C1038,P004,2023-07-01,299,74.53,0.0,224.47,20,Active
C1038,P004,2023-08-01,299,73.68,78.26,303.58,21,Active
C1038,P004,2023-09-01,299,77.95,0.0,221.05,22,Active
C1038,P004,2023-10-01,299,74.88,88.56,312.68,23,Active
C1038,P004,2023-11-01,299,79.8,0.0,219.2,24,Active
C1038,P004,2023-12-01,299,69.59,0.0,229.41,25,Active
C1038,P004,2024-01-01,299,85.3,72.27,285.97,26,Active
C1038,P004,2024-02-01,299,89.7,0.0,209.3,27,Active
C1038,P004,2024-03-01,299,78.66,0.0,220.34,28,Active
C1038,P004,2024-04-01,299,70.89,0.0,228.11,29,Active
C1038,P004,2024-05-01,299,75.94,0.0,223.06,30,Active
C1038,P004,2024-06-01,299,75.13,0.0,223.87,31,Active
C1039,P001,2022-04-01,29,1.56,0.0,27.44,0,Active
C1039,P001,2022-05-01,29,2.5,0.0,26.5,1,Active
C1039,P001,2022-06-01,29,1.45,0.0,27.55,2,Active
C1039,P001,2022-07-01,29,2.24,0.0,26.76,3,Active
C1039,P001,2022-08-01,29,1.94,0.0,27.06,4,Active
C1039,P001,2022-09-01,29,2.26,0.0,26.74,5,Active
C1039,P001,2022-10-01,29,2.54,0.0,26.46,6,Active
C1039,P001,2022-11-01,29,2.34,0.0,26.66,7,Active
C1039,P001,2022-12-01,29,2.38,0.0,26.62,8,Active
C1039,P001,2023-01-01,29,3.87,0.0,25.13,9,Active
C1039,P001,2023-02-01,29,3.39,0.0,25.61,10,Active
C1039,P001,2023-03-01,29,2.34,0.0,26.66,11,Active
C1039,P001,2023-04-01,29,1.55,0.0,27.45,12,Active
C1039,P001,2023-05-01,29,2.08,0.0,26.92,13,Active
C1039,P001,2023-06-01,29,1.46,0.0,27.54,14,Active
C1039,P001,2023-07-01,29,1.46,0.0,27.54,15,Active
C1039,P001,2023-08-01,29,2.05,0.0,26.95,16,Active
C1039,P001,2023-09-01,29,1.69,0.0,27.31,17,Active
C1039,P001,2023-10-01,29,1.92,0.0,27.08,18,Active
C1039,P001,2023-11-01,29,1.94,0.0,27.06,19,Active
C1039,P001,2023-12-01,29,1.75,0.0,27.25,20,Active
C1039,P001,2024-01-01,29,3.56,0.0,25.44,21,Active
C1039,P001,2024-02-01,29,4.05,0.0,24.95,22,Active
C1039,P001,2024-03-01,29,1.69,0.0,27.31,23,Active
C1039,P001,2024-04-01,29,2.1,0.0,26.9,24,Active
C1039,P001,2024-05-01,29,2.1,0.0,26.9,25,Active
C1039,P001,2024-06-01,29,2.6,0.0,26.4,26,Active
C1040,P002,2024-05-01,79,15.09,0.0,63.91,0,Active
C1040,P002,2024-06-01,79,13.08,0.0,65.92,1,Active
C1041,P004,2021-10-01,299,70.19,0.0,228.81,0,Active
C1041,P004,2021-11-01,299,78.14,0.0,220.86,1,Active
C1041,P004,2021-12-01,299,69.97,0.0,229.03,2,Active
C1041,P004,2022-01-01,299,89.7,0.0,209.3,3,Active
C1041,P004,2022-02-01,299,89.7,0.0,209.3,4,Active
C1041,P004,2022-03-01,299,69.39,0.0,229.61,5,Active
C1041,P004,2022-04-01,299,76.38,0.0,222.62,6,Active
C1041,P004,2022-05-01,299,78.62,0.0,220.38,7,Active
C1041,P004,2022-06-01,299,75.95,46.31,269.36,8,Active
C1041,P004,2022-07-01,299,73.21,0.0,225.79,9,Active
C1041,P004,2022-08-01,299,77.43,0.0,221.57,10,Active
C1041,P004,2022-09-01,299,73.56,0.0,225.44,11,Active
C1041,P004,2022-10-01,299,72.2,0.0,226.8,12,Active
C1041,P004,2022-11-01,299,69.46,0.0,229.54,13,Active
C1041,P004,2022-12-01,299,70.87,0.0,228.13,14,Active
C1041,P004,2023-01-01,299,83.85,0.0,215.15,15,Active
C1041,P004,2023-02-01,299,89.7,0.0,209.3,16,Active
C1041,P004,2023-03-01,299,71.1,0.0,227.9,17,Active
C1041,P004,2023-04-01,299,74.88,0.0,224.12,18,Active
C1041,P004,2023-05-01,299,76.13,0.0,222.87,19,Active
C1041,P004,2023-06-01,299,73.07,0.0,225.93,20,Active
C1041,P004,2023-07-01,299,80.44,47.59,266.15,21,Active
C1041,P004,2023-08-01,299,73.55,0.0,225.45,22,Active
C1041,P004,2023-09-01,299,73.62,0.0,225.38,23,Active
C1041,P004,2023-10-01,299,68.95,0.0,230.05,24,Active
C1041,P004,2023-11-01,299,79.76,0.0,219.24,25,Active
C1041,P004,2023-12-01,299,77.45,0.0,221.55,26,Active
C1041,P004,2024-01-01,299,89.7,0.0,209.3,27,Active
C1041,P004,2024-02-01,299,89.7,0.0,209.3,28,Active
C1041,P004,2024-03-01,299,80.29,0.0,218.71,29,Active
C1041,P004,2024-04-01,299,73.6,37.5,262.9,30,Active
C1041,P004,2024-05-01,299,74.82,0.0,224.18,31,Active
C1041,P004,2024-06-01,299,74.79,0.0,224.21,32,Active
C1042,P001,2023-07-01,29,1.01,0.0,27.99,0,Active
C1042,P001,2023-08-01,29,1.17,0.0,27.83,1,Active
C1042,P001,2023-09-01,29,1.79,0.0,27.21,2,Active
C1042,P001,2023-10-01,29,1.38,0.0,27.62,3,Active
C1042,P001,2023-11-01,29,1.43,0.0,27.57,4,Active
C1042,P001,2023-12-01,29,1.26,0.0,27.74,5,Active
C1042,P001,2024-01-01,29,3.11,0.0,25.89,6,Active
C1042,P001,2024-02-01,29,3.32,0.0,25.68,7,Active
C1042,P001,2024-03-01,29,1.17,0.0,27.83,8,Active
C1042,P001,2024-04-01,29,1.78,0.0,27.22,9,Active
C1042,P001,2024-05-01,29,1.68,0.0,27.32,10,Active
C1042,P001,2024-06-01,29,1.35,0.0,27.65,11,Active
C1043,P001,2023-10-01,29,2.07,0.0,26.93,0,Active
C1043,P001,2023-11-01,29,2.26,0.0,26.74,1,Active
C1043,P001,2023-12-01,29,1.76,0.0,27.24,2,Active
C1043,P001,2024-01-01,29,3.23,0.0,25.77,3,Active
C1043,P001,2024-02-01,29,3.36,0.0,25.64,4,Active
C1043,P001,2024-03-01,29,2.32,0.0,26.68,5,Active
C1043,P001,2024-04-01,29,1.85,0.0,27.15,6,Active
C1043,P001,2024-05-01,29,2.09,0.0,26.91,7,Active
C1043,P001,2024-06-01,29,1.66,0.0,27.34,8,Active
C1044,P004,2024-05-01,299,54.58,0.0,244.42,0,Active
C1044,P004,2024-06-01,299,57.69,94.62,335.93,1,Active
C1045,P002,2024-06-01,79,5.31,0.0,73.69,0,Active
C1046,P001,2024-01-01,29,3.99,0.0,25.01,0,Active
C1046,P001,2024-02-01,29,4.63,0.0,24.37,1,Active
C1046,P001,2024-03-01,29,2.59,0.0,26.41,2,Active
C1046,P001,2024-04-01,29,2.6,0.0,26.4,3,Active
C1046,P001,2024-05-01,29,2.63,0.0,26.37,4,Active
C1046,P001,2024-06-01,29,2.59,0.0,26.41,5,Active
C1047,P003,2021-08-01,149,13.92,0.0,135.08,0,Active
C1047,P003,2021-09-01,149,11.06,0.0,137.94,1,Active
C1047,P003,2021-10-01,149,9.65,48.23,187.58,2,Active
C1047,P003,2021-11-01,149,11.88,44.28,181.4,3,Active
C1047,P003,2021-12-01,149,14.65,0.0,134.35,4,Active
C1047,P003,2022-01-01,149,18.6,0.0,130.4,5,Active
C1047,P003,2022-02-01,149,21.74,0.0,127.26,6,Active
C1047,P003,2022-03-01,149,12.36,0.0,136.64,7,Active
C1047,P003,2022-04-01,149,10.03,0.0,138.97,8,Active
C1047,P003,2022-05-01,149,11.99,0.0,137.01,9,Active
C1047,P003,2022-06-01,149,13.41,0.0,135.59,10,Active
C1047,P003,2022-07-01,149,12.07,0.0,136.93,11,Active
C1047,P003,2022-08-01,149,14.54,23.89,158.35,12,Active
C1047,P003,2022-09-01,149,14.07,0.0,134.93,13,Active
C1047,P003,2022-10-01,149,11.66,0.0,137.34,14,Active
C1047,P003,2022-11-01,149,12.03,0.0,136.97,15,Active
C1047,P003,2022-12-01,149,8.99,0.0,140.01,16,Active
C1047,P003,2023-01-01,149,18.65,0.0,130.35,17,Active
C1047,P003,2023-02-01,149,18.55,0.0,130.45,18,Active
C1047,P003,2023-03-01,149,10.06,0.0,138.94,19,Active
C1047,P003,2023-04-01,149,10.55,0.0,138.45,20,Active
C1047,P003,2023-05-01,149,10.98,0.0,138.02,21,Active
C1047,P003,2023-06-01,149,11.47,0.0,137.53,22,Active
C1047,P003,2023-07-01,149,13.42,0.0,135.58,23,Active
C1047,P003,2023-08-01,149,11.33,0.0,137.67,24,Active
C1047,P003,2023-09-01,149,12.35,0.0,136.65,25,Active
C1047,P003,2023-10-01,149,13.03,0.0,135.97,26,Active
C1047,P003,2023-11-01,149,13.24,0.0,135.76,27,Active
C1047,P003,2023-12-01,149,12.25,0.0,136.75,28,Active
C1047,P003,2024-01-01,149,17.56,0.0,131.44,29,Active
C1047,P003,2024-02-01,149,20.79,0.0,128.21,30,Active
C1047,P003,2024-03-01,149,9.0,0.0,140.0,31,Active
C1047,P003,2024-04-01,149,9.74,0.0,139.26,32,Active
C1047,P003,2024-05-01,149,12.7,0.0,136.3,33,Active
C1047,P003,2024-06-01,149,10.82,0.0,138.18,34,Active
C1048,P001,2024-06-01,29,4.06,0.0,24.94,0,Active
C1049,P001,2024-06-01,29,1.58,0.0,27.42,0,Active
C1050,P002,2022-08-01,79,4.1,0.0,74.9,0,Active
C1050,P002,2022-09-01,79,4.26,0.0,74.74,1,Active
C1050,P002,2022-10-01,79,4.47,0.0,74.53,2,Active
C1050,P002,2022-11-01,79,4.63,0.0,74.37,3,Active
C1050,P002,2022-12-01,79,4.75,0.0,74.25,4,Active
C1050,P002,2023-01-01,79,10.55,0.0,68.45,5,Active
C1050,P002,2023-02-01,79,8.2,0.0,70.8,6,Active
C1050,P002,2023-03-01,79,6.3,0.0,72.7,7,Active
C1050,P002,2023-04-01,79,4.77,0.0,74.23,8,Active
C1050,P002,2023-05-01,79,5.09,0.0,73.91,9,Active
C1050,P002,2023-06-01,79,5.71,0.0,73.29,10,Active
C1050,P002,2023-07-01,79,6.51,0.0,72.49,11,Active
C1050,P002,2023-08-01,79,5.04,0.0,73.96,12,Active
C1050,P002,2023-09-01,79,5.25,0.0,73.75,13,Active
C1050,P002,2023-10-01,79,5.06,0.0,73.94,14,Active
C1050,P002,2023-11-01,79,6.1,0.0,72.9,15,Active
C1050,P002,2023-12-01,79,5.86,0.0,73.14,16,Active
C1050,P002,2024-01-01,79,9.72,0.0,69.28,17,Active
C1050,P002,2024-02-01,79,9.95,0.0,69.05,18,Active
C1050,P002,2024-03-01,79,5.65,0.0,73.35,19,Active
C1050,P002,2024-04-01,79,7.04,0.0,71.96,20,Active
C1050,P002,2024-05-01,79,4.85,0.0,74.15,21,Active
C1050,P002,2024-06-01,79,4.98,0.0,74.02,22,Active
C1051,P002,2023-01-01,79,10.3,0.0,68.7,0,Active
C1051,P002,2023-02-01,79,10.1,34.55,103.45,1,Active
C1051,P002,2023-03-01,79,6.21,0.0,72.79,2,Active
C1051,P002,2023-04-01,79,7.48,0.0,71.52,3,Active
C1051,P002,2023-05-01,79,7.67,0.0,71.33,4,Active
C1051,P002,2023-06-01,79,6.67,0.0,72.33,5,Active
C1051,P002,2023-07-01,79,7.61,23.75,95.14,6,Active
C1051,P002,2023-08-01,79,5.73,0.0,73.27,7,Active
C1051,P002,2023-09-01,79,6.98,0.0,72.02,8,Active
C1051,P002,2023-10-01,79,5.99,0.0,73.01,9,Active
C1051,P002,2023-11-01,79,7.21,0.0,71.79,10,Active
C1051,P002,2023-12-01,79,7.1,0.0,71.9,11,Active
C1051,P002,2024-01-01,79,10.11,0.0,68.89,12,Active
C1051,P002,2024-02-01,79,11.39,0.0,67.61,13,Active
C1051,P002,2024-03-01,79,5.48,0.0,73.52,14,Active
